"Name","Type","Uri","Path","Depth","Contained"
"childFolders","mailFolder","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/childFolders","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/childFolders","4","True"
"messageRules","messageRule","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messageRules","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messageRules","4","True"
"messages","message","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages","4","True"
"attachments","attachment","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/attachments","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/attachments","5","True"
"extensions","extension","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/extensions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/extensions","5","True"
"mentions","mention","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/mentions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/mentions","5","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/multiValueExtendedProperties","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/multiValueExtendedProperties","5","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/singleValueExtendedProperties","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/messages/{id}/singleValueExtendedProperties","5","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/multiValueExtendedProperties","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/multiValueExtendedProperties","4","True"
"operations","mailFolderOperation","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/operations","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/operations","4","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/singleValueExtendedProperties","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/singleValueExtendedProperties","4","True"
"userConfigurations","userConfiguration","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/userConfigurations","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/mailFolders/{id}/userConfigurations","4","True"
"messages","message","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages","3","True"
"attachments","attachment","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/attachments","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/attachments","4","True"
"extensions","extension","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/extensions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/extensions","4","True"
"mentions","mention","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/mentions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/mentions","4","True"
"multiValueExtendedProperties","multiValueLegacyExtendedProperty","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/multiValueExtendedProperties","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/multiValueExtendedProperties","4","True"
"singleValueExtendedProperties","singleValueLegacyExtendedProperty","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/singleValueExtendedProperties","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/messages/{id}/singleValueExtendedProperties","4","True"
"people","person","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/people","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/people","3","True"
"drives","drive","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives","3","True"
"activities","itemActivityOLD","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/activities","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/activities","4","True"
"bundles","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/activities","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/children","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/extensions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/permissions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/subscriptions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/thumbnails","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/versions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/bundles/{id}/versions","5","True"
"following","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/activities","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/children","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/extensions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/permissions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/subscriptions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/thumbnails","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/versions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/following/{id}/versions","5","True"
"items","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/activities","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/children","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/extensions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/permissions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/subscriptions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/thumbnails","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/versions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/items/{id}/versions","5","True"
"special","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/activities","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/activities","5","True"
"children","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/children","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/children","5","True"
"extensions","extension","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/extensions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/extensions","5","True"
"permissions","permission","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/permissions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/permissions","5","True"
"subscriptions","subscription","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/subscriptions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/subscriptions","5","True"
"thumbnails","thumbnailSet","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/thumbnails","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/thumbnails","5","True"
"versions","driveItemVersion","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/versions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/drives/{id}/special/{id}/versions","5","True"
"followedSites","site","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites","3","False"
"columns","columnDefinition","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/columns","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/columns","4","True"
"contentModels","contentModel","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentModels","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentModels","4","True"
"contentTypes","contentType","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes","4","True"
"baseTypes","contentType","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/baseTypes","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/baseTypes","5","False"
"columnLinks","columnLink","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnLinks","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnLinks","5","True"
"columnPositions","columnDefinition","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnPositions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columnPositions","5","False"
"columns","columnDefinition","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columns","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/contentTypes/{id}/columns","5","True"
"documentProcessingJobs","documentProcessingJob","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/documentProcessingJobs","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/documentProcessingJobs","4","True"
"drives","drive","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives","4","True"
"activities","itemActivityOLD","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/activities","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/activities","5","True"
"bundles","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles","5","True"
"activities","itemActivityOLD","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/activities","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/activities","6","True"
"children","driveItem","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/children","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/children","6","True"
"extensions","extension","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/extensions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/extensions","6","True"
"permissions","permission","/beta/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/permissions","/deviceManagement/detectedApps/{id}/managedDevices/{id}/users/{id}/followedSites/{id}/drives/{id}/bundles/{id}/permissions","6","True"
